"ENSEMBL","baseMean","log2FoldChange","lfcSE","pvalue","padj","Direction","SYMBOL"
"ENSMUSG00000018678",507.556096258489,1.03565605035245,0.16436953922475,2.04660981023245e-11,5.01401323914987e-10,"Up","Sp2"
"ENSMUSG00000044066",1143.17467564484,1.03553682890194,0.129800172138045,1.09725655296541e-16,5.40501171996266e-15,"Up","Cep68"
"ENSMUSG00000103570",34.194336468598,1.03454382979459,0.418006234805692,0.000734416980902985,0.00385603675338555,"Up",NA
"ENSMUSG00000019055",445.555140858344,1.03449445506653,0.200782515264294,1.67562329646296e-08,2.54630470579766e-07,"Up","Plod1"
"ENSMUSG00000085735",5.82539828844874,1.03420059929387,0.77644795381887,0.00921587893794992,0.0338208244787833,"Up",NA
"ENSMUSG00000030275",5880.1154366584,1.03419447660315,0.115729578487649,3.04725403877787e-20,2.15585449636292e-18,"Up","Etnk1"
"ENSMUSG00000017493",624.180884600964,1.03317629225158,0.247684295289364,1.85923714751398e-06,1.90056114308902e-05,"Up","Igfbp4"
"ENSMUSG00000040483",82.9931118644071,1.03271838421953,0.225158112855311,2.84146869464915e-07,3.42321682487858e-06,"Up","Xaf1"
"ENSMUSG00000061723",9.61381599391904,1.031595542944,1.02305835760682,0.0133156242463369,0.0458166510203055,"Up","Tnnt3"
"ENSMUSG00000074575",93.2605964796522,1.0313543503767,0.259547299043807,4.30321532159369e-06,4.04957823256728e-05,"Up","Kcng1"
"ENSMUSG00000025880",2055.83827262742,1.03115300357604,0.192809292871693,5.87368048378893e-09,9.67883427551505e-08,"Up","Smad7"
"ENSMUSG00000113253",6.2872372677014,1.03068443009131,1.01594444952196,0.0133116513680026,0.0458086645227467,"Up",NA
"ENSMUSG00000114423",6.2872372677014,1.03068443009131,1.01594444952196,0.0133116513680026,0.0458086645227467,"Up",NA
"ENSMUSG00000062961",18.2559836265066,1.03048926417533,0.463880984427451,0.00144836180731057,0.00694217386832769,"Up","Ccdc177"
"ENSMUSG00000093942",18.276381443613,1.03003191798662,0.591741805869649,0.00439479718053092,0.018123555421214,"Up","Olfr46"
"ENSMUSG00000103949",2.66546189590429,1.02908094673031,1.15142507188103,0.0134635784490572,0.0462511360247373,"Up",NA
"ENSMUSG00000110086",2.5961297485698,1.02745473196437,1.25829040213185,0.0125998159582492,0.04378830776568,"Up","Gm45623"
"ENSMUSG00000002992",25.0682820143886,1.02741952344042,0.881020835477147,0.0117806025779602,0.0414030479400038,"Up","Apoc2"
"ENSMUSG00000026976",12.2947661160242,1.02680673372642,0.669706779270629,0.00666396688541516,0.0258153085114148,"Up","Pax8"
"ENSMUSG00000028590",9.21586860073363,1.02665015099586,0.699698156108441,0.00750924559953752,0.0285614415755133,"Up",NA
"ENSMUSG00000064346",22.5654331329541,1.02654094570804,0.516733698743486,0.00258380375555125,0.0114785354007636,"Up",NA
"ENSMUSG00000055216",5.63904352018363,1.02565014672539,0.895462951658287,0.0121183323099644,0.042385888504508,"Up",NA
"ENSMUSG00000019122",9.29796030605341,1.02531051666449,0.671953493948245,0.0067816224034735,0.0262088536950293,"Up","Ccl9"
"ENSMUSG00000030584",190.699579287928,1.0241215502811,0.20696548592389,4.87552796236536e-08,6.77759483610418e-07,"Up","Dpf1"
"ENSMUSG00000086219",33.4223546978888,1.02401124778804,0.369310650255259,0.00031911951028263,0.00186436515244748,"Up","Srrm4os"
"ENSMUSG00000108842",16.1882861464537,1.02323790117049,0.543664078695555,0.00330252176726514,0.014169065001789,"Up",NA
"ENSMUSG00000024592",133.957286257541,1.02319269873732,0.187408491769917,3.19255478131281e-09,5.49250134926477e-08,"Up","C330018D20Rik"
"ENSMUSG00000048486",179.270450194649,1.02233016361555,0.164013205183316,3.17116621063471e-11,7.52961922256272e-10,"Up","Fitm2"
"ENSMUSG00000064721",92.1510313660133,1.02191745392019,0.339606567698325,0.000153073951393179,0.000971441623337995,"Up","Gm25855"
"ENSMUSG00000042111",447.419051333775,1.02184333398945,0.12877715352997,1.5509938205417e-16,7.50675595551186e-15,"Up","Ccdc115"
"ENSMUSG00000042671",15.7327705740097,1.02139347591532,0.778789311042658,0.00983709092107541,0.035657043852331,"Up","Rgs8"
"ENSMUSG00000055044",1169.98835971693,1.0204640381821,0.147414815741783,3.16796807348416e-13,1.00985354691881e-11,"Up","Pdlim1"
"ENSMUSG00000095975",60.0109250459139,1.02020291301928,0.768460766613638,0.00962876166512548,0.0350766727638547,"Up","Cphx1"
"ENSMUSG00000044164",10.5343402175575,1.01958851982987,0.685946783173722,0.00739588011107529,0.0281860578700633,"Up","Rnf182"
"ENSMUSG00000019997",2424.78224106187,1.01940707678753,0.252193125822678,3.29915869566549e-06,3.17362359024943e-05,"Up","Ccn2"
"ENSMUSG00000060924",7.43335280372245,1.01936417217682,1.04098872451984,0.0139544900736643,0.0476835723525053,"Up","Csmd1"
"ENSMUSG00000101061",10.1200454542861,1.01933375453521,0.76595669461984,0.00960336206254623,0.035001976617242,"Up",NA
"ENSMUSG00000106025",11.214599035165,1.01896580167071,0.698969876772433,0.00779208331390379,0.0294732469373287,"Up",NA
"ENSMUSG00000097145",123.950331595978,1.01833165730913,0.181169047062352,1.28677079581207e-09,2.37748264358801e-08,"Up","9230114K14Rik"
"ENSMUSG00000038518",6335.65772534557,1.01734799570186,0.120889445536831,2.9178517056988e-18,1.71806329838949e-16,"Up","Jarid2"
"ENSMUSG00000027859",22.3129419580765,1.01691665445013,0.633009554507875,0.00595646704226257,0.0234716333593169,"Up","Ngf"
"ENSMUSG00000020902",79.0102527567868,1.01611860376208,0.243109423020879,1.84244579083628e-06,1.88757107932259e-05,"Up","Ntn1"
"ENSMUSG00000038437",1808.66597755729,1.01550756018052,0.17569517590796,5.10898332702199e-10,1.00845149187403e-08,"Up","Mllt6"
"ENSMUSG00000046909",192.459670679184,1.01485775448506,0.198875594406845,2.21722903560984e-08,3.29879458498992e-07,"Up","Tefm"
"ENSMUSG00000066607",41.225048086089,1.01471132767607,0.337698506909394,0.000157800326240833,0.000997555606938002,"Up","Insyn1"
"ENSMUSG00000089743",1.50669601397817,1.01386986473513,1.3087854880944,0.0123048503027212,0.0429245803075935,"Up","Gm16226"
"ENSMUSG00000069041",202.590970443944,1.01356633228967,0.329803580825414,0.000126488905326935,0.000819798273295605,"Up","Slc25a31"
"ENSMUSG00000082925",355.364629767962,1.01347555438817,0.305602915189543,5.51907604413528e-05,0.000393269619558077,"Up","Gm13135"
"ENSMUSG00000030787",2.3417457526279,1.01323454441021,1.17988413158923,0.0138606600515882,0.0474098936221962,"Up","Lyve1"
"ENSMUSG00000049848",27.9806549582689,1.01320354712514,0.409635363216082,0.000778096510785607,0.00405086362560864,"Up","Ceacam19"
"ENSMUSG00000025795",994.862045456771,1.01278984696101,0.112082257466181,1.22691020950524e-20,9.09783444925367e-19,"Up","Rassf3"
"ENSMUSG00000054161",23.5663738485668,1.01235939093485,0.419057175023299,0.000912668323234086,0.00466907039443846,"Up","Fam83e"
"ENSMUSG00000089679",21.008503870009,1.0122387544966,0.486113136214873,0.0021407785056421,0.00975200563353684,"Up","Gm16299"
"ENSMUSG00000056972",10.3992474476255,1.01135940538081,0.822515363118418,0.0113624257196463,0.0401828809593153,"Up","Magel2"
"ENSMUSG00000028807",469.759490024339,1.01121304975675,0.198136111537896,2.21838672376093e-08,3.29879458498992e-07,"Up","Zbtb8a"
"ENSMUSG00000004040",724.057044554182,1.01115621926895,0.189967614196992,6.87265555292283e-09,1.11327384301757e-07,"Up","Stat3"
"ENSMUSG00000097624",14.2616634184725,1.01015773838928,1.01325879449505,0.0142497067685397,0.0485845977147666,"Up","Gm5091"
"ENSMUSG00000112549",5.2481204755918,1.00910352018213,0.935368692954311,0.0135446274321098,0.0464719971019053,"Up",NA
"ENSMUSG00000047141",335.737129131765,1.00848607988325,0.158832408599933,1.51857326363946e-11,3.80782932373536e-10,"Up","Zfp654"
"ENSMUSG00000097574",31.450983675193,1.00823472592067,0.395016694748,0.000631936730348985,0.00338722484398307,"Up","C920006O11Rik"
"ENSMUSG00000064495",14.9628531717405,1.00810859299239,0.616707357799342,0.00577268357356153,0.0228450356048536,"Up","Gm24313"
"ENSMUSG00000026611",8.29156148429846,1.00796861689886,0.671276985852845,0.00742386190081925,0.0282771545248483,"Up","Spata17"
"ENSMUSG00000108113",16.4051906450471,1.00706730308029,0.695044088595835,0.00816928537901116,0.0306119161486443,"Up","Zim2"
"ENSMUSG00000024936",2.11689594886866,1.00620130807037,1.22610282703985,0.0136391684848156,0.0467558788120383,"Up","Kcnk7"
"ENSMUSG00000110097",116.584276166059,1.00501947244889,0.873045632699831,0.0127425046645749,0.044190056504021,"Up","Zscan4a"
"ENSMUSG00000024642",2710.51923088929,1.00363143037936,0.211831392290153,1.4267333067037e-07,1.81586024758209e-06,"Up","Tle4"
"ENSMUSG00000066551",2964.60080223676,1.00138808974789,0.134427149927239,6.83568017265411e-15,2.70819883183166e-13,"Up","Hmgb1"
"ENSMUSG00000078880",28.1489655069608,1.00137154063451,1.05563221812355,0.0148249563402245,0.0502125689036938,"Up","Gm14308"
"ENSMUSG00000097797",21.3912942006872,1.00091559162263,0.455492153752133,0.00166198754190356,0.00782677882486187,"Up",NA
"ENSMUSG00000028545",132.630080394081,1.00019949206818,0.222682121518391,4.64060882668698e-07,5.35795189802289e-06,"Up","Bend5"
"ENSMUSG00000032224",153.022102935068,0.998647382208727,0.276473949235093,1.92165504592506e-05,0.000153538632637971,"Up","Fam81a"
"ENSMUSG00000070282",91.298415519553,0.997720461448967,0.303309906266556,6.27217372198232e-05,0.000439813385162416,"Up",NA
"ENSMUSG00000103194",19.9708319348774,0.997594600650984,0.547415012749398,0.00403122631107943,0.0168425089371546,"Up",NA
"ENSMUSG00000096959",11.7359476209281,0.997575173331802,0.620425683049328,0.00625734874820111,0.0244691275851469,"Up","4930509G22Rik"
"ENSMUSG00000027895",23.2970914035942,0.997240467597649,0.388210721132044,0.000619957310307078,0.00333461522241005,"Up","Kcnc4"
"ENSMUSG00000085316",3.94015652618707,0.996911289918734,1.16636049757061,0.0145909519191694,0.0495592001928138,"Up","D330050G23Rik"
"ENSMUSG00000041779",519.00577831255,0.996355313014551,0.197105888049322,2.90793935915142e-08,4.23115856491849e-07,"Up","Tram2"
"ENSMUSG00000065999",814.614338175749,0.995096755948153,0.240375416182514,2.26549992968107e-06,2.26411205585028e-05,"Up","Zfp985"
"ENSMUSG00000024354",124.937747793848,0.994758751380699,0.222238351368174,5.02655698176355e-07,5.779498539604e-06,"Up","Slc23a1"
"ENSMUSG00000030798",47.87986666781,0.99320192187409,0.386352350627082,0.000622876545438755,0.0033477200067157,"Up","Cd37"
"ENSMUSG00000111258",3.83173890530588,0.992831333845258,1.13429538524567,0.0150006307479522,0.0506529273752537,"Up",NA
"ENSMUSG00000038712",516.366863845428,0.992278106610906,0.215729280172952,2.82203191610213e-07,3.40127818901609e-06,"Up","Mindy1"
"ENSMUSG00000095990",477.447568381837,0.990993658910411,0.212558246163982,2.09461881935585e-07,2.59330641594624e-06,"Up","Zfp97"
"ENSMUSG00000045404",3.81637589691972,0.990403577043698,0.98676480949119,0.0150604864569619,0.0508179183490602,"Up","Kcnk13"
"ENSMUSG00000095430",7.11943802404186,0.990293493763297,0.807777493255437,0.0120940276930366,0.0423329130393772,"Up","Vmn1r72"
"ENSMUSG00000115691",16.4743438108525,0.989811060956937,0.670782425824418,0.00816833095398891,0.0306119161486443,"Up",NA
"ENSMUSG00000111162",6.81926383304506,0.98959334967892,0.943846968709524,0.0146758163235448,0.0497925635063456,"Up","Gm7293"
"ENSMUSG00000086096",16.805512186946,0.989122992198198,0.558430298306224,0.00460066873058484,0.0188353034994552,"Up",NA
"ENSMUSG00000070999",7.55757220196465,0.988997279208703,0.683364742496292,0.00860374119284999,0.0319635036170541,"Up","Ccin"
"ENSMUSG00000030060",437.786782013166,0.988369244329646,0.191701466710128,1.72760632970051e-08,2.6195574817706e-07,"Up","Hmces"
"ENSMUSG00000096037",12.0747793297444,0.988302596960681,0.917070763298922,0.0143843255361466,0.0490014126144152,"Up",NA
"ENSMUSG00000113880",2.6099925670093,0.988233677460881,1.16571978322233,0.0149380026154303,0.0505029411841678,"Up",NA
"ENSMUSG00000063383",46.6897974610491,0.987842915481687,0.299977595924676,6.32527400665606e-05,0.000442976828349981,"Up","Zfp947"
"ENSMUSG00000105422",3.54646158365432,0.987292556790282,1.21358434223988,0.0144387986816021,0.049132663047469,"Up","Gm6089"
"ENSMUSG00000023156",404.294909656712,0.987258878133892,0.158284101097622,3.1549133621883e-11,7.4974474955928e-10,"Up","Rpp14"
"ENSMUSG00000023156",404.294909656712,0.987258878133892,0.158284101097622,3.1549133621883e-11,7.4974474955928e-10,"Up","Htd2"
"ENSMUSG00000108391",8.94229517679033,0.985903123566148,0.659387477763462,0.00797248323952352,0.030016410220161,"Up",NA
"ENSMUSG00000054134",5.78946808500056,0.985472708925238,0.873804387216341,0.0138071009260362,0.0472481786469196,"Up","Umodl1"
"ENSMUSG00000065034",45.9122867669271,0.985445873736768,0.585975043935326,0.0055898731897731,0.0222256563687423,"Up","Gm22363"
"ENSMUSG00000015766",393.476882492971,0.984724737470253,0.187040836778027,9.67420072303712e-09,1.53311204943993e-07,"Up","Eps8"
"ENSMUSG00000041301",21.6251975139743,0.984454182336281,0.58376279577329,0.00555244055069696,0.0221021722107763,"Up","Cftr"
"ENSMUSG00000039209",188.617466817642,0.984062498518352,0.295874630926383,5.67668686836378e-05,0.000403463754280709,"Up","Rpl39l"
"ENSMUSG00000053129",23.3406709414869,0.984031157775594,0.838636239096288,0.0131603671332742,0.0453612306372227,"Up","Gsx1"
"ENSMUSG00000047797",21.7541338518152,0.983851663913104,0.518235906871178,0.0035399482569652,0.0150572676396343,"Up","Gjb1"
"ENSMUSG00000057286",187.623769093932,0.983158472330083,0.211509593587733,2.26404288652382e-07,2.77949098592143e-06,"Up","St6galnac2"
"ENSMUSG00000018428",1165.36469180368,0.982484799133972,0.141702966411766,2.97069919854438e-13,9.52443940730998e-12,"Up","Akap1"
"ENSMUSG00000085097",1.84401705364785,0.980911207240379,1.20006153860972,0.0148407804608651,0.0502538906619256,"Up",NA
"ENSMUSG00000068014",2.50000968182112,0.980671110063768,1.33912626810296,0.0126297527744907,0.0438703574267222,"Up","Gm14648"
"ENSMUSG00000107335",29.0435351740494,0.98046796503868,0.451571082258378,0.00187350652860345,0.0087002606426255,"Up",NA
"ENSMUSG00000011267",182.948255853425,0.979830735264916,0.385644488167951,0.000701492472773911,0.00370730476605637,"Up","Zfp296"
"ENSMUSG00000089588",2.25707860748162,0.979197077207294,1.20324856273168,0.0148634646330206,0.0503046489738598,"Up",NA
"ENSMUSG00000040723",93.114841337728,0.979142782572729,0.239797513675096,2.96615348980772e-06,2.88228222609802e-05,"Up","Rcsd1"
"ENSMUSG00000104876",4.36719375484977,0.978126308611235,0.987041430670725,0.0157192561694334,0.0526754629467009,"Up",NA
"ENSMUSG00000097567",60.560786524803,0.977982156085232,0.442694309799526,0.00171461674301103,0.00804743492398605,"Up",NA
"ENSMUSG00000112522",26.7093864788813,0.977205802783564,0.513921054259481,0.00358055900181362,0.0151997004128726,"Up",NA
"ENSMUSG00000029363",1602.33558005619,0.977047798292762,0.121255473378348,5.75470149552183e-17,2.92835112982214e-15,"Up","Rfc5"
"ENSMUSG00000032806",72.689907347058,0.976215769124702,0.264607055071457,1.49027777265431e-05,0.000122061055726586,"Up","Slc10a3"
"ENSMUSG00000055072",7.89110079223189,0.974796790277805,0.887925290181808,0.014674589885008,0.0497925635063456,"Up",NA
"ENSMUSG00000041287",128.432543589378,0.974550908681497,0.250084261242962,6.52009318784446e-06,5.86512307422934e-05,"Up","Sox15"
"ENSMUSG00000018339",681.115090583264,0.974293285454264,0.232343747798026,1.85712678504899e-06,1.89910387646621e-05,"Up","Gpx3"
"ENSMUSG00000112920",3.2229791493445,0.974246234623828,1.18933142147843,0.0152267845259597,0.0512815702831332,"Up","Spata22"
"ENSMUSG00000096280",24539.8963365274,0.973557074298354,0.273867414628354,2.5090523952807e-05,0.000194639300918377,"Up",NA
"ENSMUSG00000029029",200.497922771324,0.972899246840496,0.174356794275094,1.69339016601793e-09,3.05747327305829e-08,"Up","Wrap73"
"ENSMUSG00000042708",33.8949121785166,0.97245575176415,0.387720524213012,0.000783639095314884,0.00407436502256612,"Up","Shcbp1l"
"ENSMUSG00000041757",179.755321415038,0.972381519815587,0.307775336895355,0.000103918416309365,0.000691451401033495,"Up","Plekha6"
"ENSMUSG00000105709",4.09542858046722,0.971907641114804,0.95959392086696,0.0158325326954576,0.052978237119103,"Up",NA
"ENSMUSG00000040651",2812.01196421536,0.97091469992779,0.179103629113041,4.16318836676616e-09,7.02724911597846e-08,"Up","Tasor"
"ENSMUSG00000097921",9.30709393327101,0.970278678551883,0.691402729902511,0.00976092026582587,0.0354643785840625,"Up",NA
"ENSMUSG00000059336",9.05236472290012,0.970076247836992,0.760073573701085,0.0119194193193692,0.0418326064267358,"Up","Slc14a1"
"ENSMUSG00000057895",323.686401561091,0.969750751863899,0.259648817907797,1.26209663396921e-05,0.000105522236809973,"Up","Zfp105"
"ENSMUSG00000037376",1076.29531528338,0.969543179445919,0.181631515625474,6.59712302061444e-09,1.0743277318303e-07,"Up","Trmt6"
"ENSMUSG00000096740",185.884190623446,0.968780842831211,0.3193346205225,0.000159510564578428,0.00100607379746499,"Up","Lbhd1"
"ENSMUSG00000059923",791.769514388858,0.967979254538724,0.12747174408019,2.28918481043659e-15,9.46139528283726e-14,"Up","Grb2"
"ENSMUSG00000021127",934.154904833966,0.967716344421244,0.193216876128583,3.82765496450521e-08,5.427012020993e-07,"Up","Zfp36l1"
"ENSMUSG00000043311",65.8586017467396,0.96759409969003,0.28983389689929,5.62410357155238e-05,0.000400136645330586,"Up","D17H6S53E"
"ENSMUSG00000054362",26.5494803674081,0.967046988366426,0.440648469948169,0.00183159037636083,0.00852989016080853,"Up","Lexm"
"ENSMUSG00000103543",5.52317812152249,0.966698884820236,1.00571939323546,0.0164565058214498,0.0547096950307202,"Up",NA
"ENSMUSG00000025903",1257.38477396894,0.965653807044128,0.108180624735886,3.30491517827309e-20,2.31452557169312e-18,"Up","Lypla1"
"ENSMUSG00000006057",1252.03488038632,0.965111431527954,0.130529786785672,1.04796954088116e-14,4.03833322292291e-13,"Up","Atp5g1"
"ENSMUSG00000029279",59.2089609313439,0.964859153655207,0.472057461814619,0.00266490116760021,0.0117834349619032,"Up","Brdt"
"ENSMUSG00000052865",4.91669847887376,0.964787828999818,1.07193635448199,0.0166023178174893,0.0550756076593818,"Up",NA
"ENSMUSG00000048655",4.77216840129015,0.964554561900978,0.876896896688882,0.0150813176845037,0.0508820174384843,"Up","Ccdc169"
"ENSMUSG00000109807",7.51523992966263,0.964522033922811,0.719027683325732,0.0109670225913998,0.0390685211981104,"Up",NA
"ENSMUSG00000060257",40.6161478036774,0.963593981838404,0.299733388801515,8.76162483975391e-05,0.000593372751357497,"Up","Scrt2"
"ENSMUSG00000039234",729.121694361836,0.963048781664123,0.0910916203374286,3.05343426479493e-27,3.73043579143426e-25,"Up","Sec24d"
"ENSMUSG00000014361",115.146751209187,0.962778826865655,0.368011111232071,0.000589951276272187,0.00319677974694345,"Up","Mertk"
"ENSMUSG00000045165",24.0281308847343,0.96254516669637,0.471069506395763,0.00268579154165727,0.0118608780614135,"Up","AI467606"
"ENSMUSG00000030792",30.0904551484144,0.961814703496439,0.492384147823186,0.00332046231869927,0.0142289045963902,"Up","Dkkl1"
"ENSMUSG00000099474",120.05426602127,0.960948240707512,0.195747257610035,6.4218725892619e-08,8.76897058188087e-07,"Up","1700097N02Rik"
"ENSMUSG00000111712",7.53743456076983,0.960899348331144,0.748886797541771,0.0121076423817947,0.0423625367013775,"Up",NA
"ENSMUSG00000102950",89.8778170287333,0.960184413119139,0.265685436752822,2.0581375743784e-05,0.000163220844581745,"Up",NA
"ENSMUSG00000080845",59.5977605802422,0.960054861175485,0.426904379968689,0.00162540340073622,0.00767796159301951,"Up",NA
"ENSMUSG00000075419",93.8323550258296,0.959187571502627,0.211972492189298,4.21363138320175e-07,4.91820871844841e-06,"Up","Dolk"
"ENSMUSG00000072653",67.7657252924457,0.958399767325769,0.270673353282651,2.72835616256787e-05,0.000209774054495411,"Up","Zfp783"
"ENSMUSG00000040043",810.915744381851,0.958184622882446,0.101216855240113,2.18035074347355e-22,1.86628602372691e-20,"Up","Rbms2"
"ENSMUSG00000041362",100.902553017146,0.957787421907537,0.273771299812249,3.20119961104977e-05,0.000242300406149682,"Up","Shtn1"
"ENSMUSG00000097118",12.546843722833,0.95669529488376,0.65919617768115,0.00934129158671631,0.0341770500757788,"Up",NA
"ENSMUSG00000074397",39.3918087459782,0.956677934861357,0.336885994481224,0.000305474280990984,0.00179371548480266,"Up","Foxr1"
"ENSMUSG00000022438",409.345891905187,0.956621153257453,0.269819885785622,2.69117025310456e-05,0.000207259718493054,"Up","Parvb"
"ENSMUSG00000101262",10.7316490050333,0.956519473336582,0.656586123642927,0.00925671067755557,0.0339212945587538,"Up",NA
"ENSMUSG00000029361",221.182904881243,0.956301035761662,0.292846942637501,7.46237854830071e-05,0.000513533856774252,"Up","Nos1"
"ENSMUSG00000078035",3.84073348445094,0.955039694767426,1.18616525131909,0.0160254527691976,0.0535075706294433,"Up","Mir293"
"ENSMUSG00000055305",155.175821724738,0.954446948064782,0.206006105774585,2.53734506264343e-07,3.08903382889773e-06,"Up","Zfp93"
"ENSMUSG00000001518",293.08847825925,0.954281548635502,0.192632601200062,5.15604259288428e-08,7.13891808429654e-07,"Up","Itfg2"
"ENSMUSG00000021767",2261.81520510907,0.953576768209681,0.127434937987294,5.3716217733789e-15,2.14655888531869e-13,"Up","Kat6b"
"ENSMUSG00000022537",100.329868694569,0.952742260144268,0.288711999915068,6.66061797698394e-05,0.000464117885315818,"Up","Tmem44"
"ENSMUSG00000027678",3229.0277439459,0.952273808310117,0.188622596774744,3.16882995066539e-08,4.5700031732607e-07,"Up","Ncoa3"
"ENSMUSG00000079499",3.01635314058055,0.951299284166523,1.20391151814119,0.0159050982647582,0.0531825524688378,"Up","6530402F18Rik"
"ENSMUSG00000026497",20.8466007080193,0.951267374578604,0.467037199289994,0.00281337449674529,0.0123513241915841,"Up","Mixl1"
"ENSMUSG00000001021",6.46595471161006,0.951165343391476,0.97571545576262,0.0171840204566281,0.0565991020574428,"Up","S100a3"
"ENSMUSG00000100586",5.48528023574722,0.951082783856767,1.07449718501371,0.01729905299823,0.0569171475619781,"Up","Vmn1r90"
"ENSMUSG00000042359",89.0876338755797,0.950265352076039,0.280971711873442,4.98981553299255e-05,0.000359528589702474,"Up","Osbpl6"
"ENSMUSG00000007379",828.196354524597,0.949993235209083,0.148734898766341,1.23206809247482e-11,3.11926277125873e-10,"Up","Dennd2c"
"ENSMUSG00000057706",188.494433640186,0.948272045754342,0.275259388418163,3.98176716934641e-05,0.000294391759284148,"Up","Mex3b"
"ENSMUSG00000031022",14.354830213119,0.946940010116666,0.686674072338567,0.0108471444311853,0.0387131969159958,"Up","BC051019"
"ENSMUSG00000114651",5.95142671221515,0.946597800455187,0.961554467339858,0.017353750188714,0.0570429719075033,"Up","Gm6200"
"ENSMUSG00000013846",190.890675289761,0.946400190439995,0.418462850815335,0.001631600510766,0.00770461041462173,"Up","St3gal1"
"ENSMUSG00000034758",139.967110232141,0.946242051543793,0.331537928095652,0.000299611443343424,0.00176339646821799,"Up","Tle6"
"ENSMUSG00000023170",216.050273043333,0.94581761990238,0.191826615081728,5.87522263085797e-08,8.07021046169311e-07,"Up","Gps2"
"ENSMUSG00000003934",106.363373884539,0.945296187483036,0.269190340677856,3.12837278613945e-05,0.00023750611904938,"Up","Efnb3"
"ENSMUSG00000022876",21.2022441840581,0.94464026108444,0.464137029805632,0.00287587796409094,0.0125883472564314,"Up","Samsn1"
"ENSMUSG00000020964",922.684180063977,0.944480335438697,0.110259791599716,8.03165122225239e-19,4.85276216441668e-17,"Up","Sel1l"
"ENSMUSG00000027086",305.01475262579,0.943924634555706,0.16738909081574,1.24007449573555e-09,2.29886269988195e-08,"Up","Fastkd1"
"ENSMUSG00000068099",5.37050073317722,0.943888360453149,0.919149711647446,0.0170600988388882,0.0562711371430645,"Up","Smim45"
"ENSMUSG00000029513",588.078964905091,0.943724753052307,0.125354461386812,3.81074450592027e-15,1.54282302748448e-13,"Up","Prkab1"
"ENSMUSG00000033149",578.984521349802,0.943650039727851,0.145886374505518,7.26430514715623e-12,1.89991612295973e-10,"Up","Phldb2"
"ENSMUSG00000107285",15.962419095186,0.943471451650216,1.15979394077333,0.0168805383859871,0.0558249428879775,"Up","Gm3176"
"ENSMUSG00000031257",5.5210312112731,0.941893641576274,0.863058412466833,0.0162458220954127,0.054087080933023,"Up","Nox1"
"ENSMUSG00000017861",5200.84571051088,0.941647250964591,0.170195305132137,2.28965619310683e-09,4.03168477482106e-08,"Up","Mybl2"
"ENSMUSG00000021806",4864.99438491507,0.941316121866117,0.158287085555576,1.99561495239271e-10,4.19275677838689e-09,"Up","Nid2"
"ENSMUSG00000005103",2826.59473644317,0.940621782815777,0.166210314772729,1.10733234951876e-09,2.06382043341423e-08,"Up","Wdr1"
"ENSMUSG00000073125",408.290490223952,0.940407954984044,0.346973837436446,0.000472570199630443,0.00263221316456137,"Up","Xlr3b"
"ENSMUSG00000039286",861.556834593711,0.939769728417211,0.168866725954259,1.90704359848118e-09,3.41433441682883e-08,"Up","Fndc3b"
"ENSMUSG00000105127",7.03252439184038,0.939728798669925,0.785037614158357,0.0144827755638334,0.0492581327829032,"Up",NA
"ENSMUSG00000030310",35.0888176527921,0.939646102621829,0.398938373467439,0.00129796884469447,0.00633968645557722,"Up","Slc6a1"
"ENSMUSG00000109904",31.7354628977789,0.939237342953455,0.392542915964201,0.00117500607063059,0.00581146495149564,"Up",NA
"ENSMUSG00000082352",16.4365994403926,0.938387065037064,0.539291868087788,0.00565523296234233,0.0224533394051023,"Up","LOC118568704"
"ENSMUSG00000032897",691.752601598321,0.938358015342202,0.211046441842155,6.29417267239802e-07,7.0450364517504e-06,"Up","Nfyc"
"ENSMUSG00000036528",226.242523866855,0.937302538001418,0.251030978958508,1.35046682515855e-05,0.000111898704697108,"Up","Ppfibp2"
"ENSMUSG00000029613",753.605025798019,0.936362824400116,0.150571983428041,3.6885932487945e-11,8.69122825563448e-10,"Up","Eif2ak1"
"ENSMUSG00000088323",225.410202032771,0.935545555849339,0.448659249614031,0.00261587502039495,0.0115943842001939,"Up","Gm25663"
"ENSMUSG00000020044",702.466813209261,0.935522321916374,0.124311097443248,3.90915026872332e-15,1.57135972256073e-13,"Up","Timp3"
"ENSMUSG00000072675",176.810271082988,0.935439964751775,0.565173051755886,0.0067784035062218,0.0262000647300417,"Up",NA
"ENSMUSG00000031654",44.2246164458989,0.93526098223854,0.356913983171462,0.000624980349132562,0.00335512582704091,"Up","Cbln1"
"ENSMUSG00000047671",4.03563297691774,0.934952639675621,1.1322242704324,0.0176279966368163,0.0577800769092101,"Up","Dynlt4"
"ENSMUSG00000021256",80.3731655529048,0.934749511654063,0.283823996155573,7.09487690013851e-05,0.000490556522242686,"Up","Vash1"
"ENSMUSG00000091614",26.8955094424738,0.934361402980691,0.507717193301026,0.0046180657386935,0.0188918610804754,"Up","Tmem217"
"ENSMUSG00000090468",1.95621531347093,0.933289075367934,1.22016095460953,0.0163094672187415,0.0542794257023112,"Up",NA
"ENSMUSG00000031325",44.8627905481481,0.933175524975911,0.381960382932724,0.0010401232779415,0.00523041502577545,"Up","4930519F16Rik"
"ENSMUSG00000032336",1210.50520555369,0.931681611055581,0.119338944901349,4.38187114430234e-16,2.01864505722486e-14,"Up","Nptn"
