"ENSEMBL","baseMean","log2FoldChange","lfcSE","pvalue","padj","Direction","SYMBOL"
"ENSMUSG00000109494",63.7663353818227,20.9281428824731,2.57104163530986,3.55401991846401e-19,1.72615822064382e-17,"Up","Gm21033"
"ENSMUSG00000064354",1831.12087043893,12.3784867691741,1.30913686593777,3.08661761909906e-25,2.77925865034007e-23,"Up","COX2"
"ENSMUSG00000066443",235.317579792249,10.5626216392791,1.21335768656508,7.94135251431e-21,4.6458643056588e-19,"Up","Gm10163"
"ENSMUSG00000054272",146.978863165408,10.4478749103542,1.31383435092943,4.588945551325e-18,2.00733796490373e-16,"Up","Zscan4c"
"ENSMUSG00000094817",49.3258849476477,9.37227712263887,1.24716428193578,2.91499833533061e-16,1.05399802912286e-14,"Up",NA
"ENSMUSG00000105109",139.655507480877,9.27421146602333,1.21493227455073,1.24833525366454e-16,4.65949954103347e-15,"Up",NA
"ENSMUSG00000092166",47.301414786094,9.1088511051018,1.21524305556109,3.50533576498469e-16,1.24473081652139e-14,"Up","LOC108168684"
"ENSMUSG00000092166",47.301414786094,9.1088511051018,1.21524305556109,3.50533576498469e-16,1.24473081652139e-14,"Up","Gm46934"
"ENSMUSG00000092166",47.301414786094,9.1088511051018,1.21524305556109,3.50533576498469e-16,1.24473081652139e-14,"Up","Pramel45"
"ENSMUSG00000092166",47.301414786094,9.1088511051018,1.21524305556109,3.50533576498469e-16,1.24473081652139e-14,"Up","Gm46935"
"ENSMUSG00000069306",1465.43320519072,7.91831950555535,0.28008733174686,7.78214158954621e-178,2.69777665878606e-174,"Up","H4c17"
"ENSMUSG00000095936",130.386302956008,7.64022803120218,0.893679176985764,3.38145737235245e-20,1.86437290869683e-18,"Up","Zscan4e"
"ENSMUSG00000072821",21.0495701019062,7.27130692063731,1.65413409250887,8.45510006966242e-09,1.0916447403722e-07,"Up","Gm6351"
"ENSMUSG00000095503",41.2820291751488,6.89899053179634,2.42071914490263,1.262301942415e-06,1.10993721525033e-05,"Up","Pramel43"
"ENSMUSG00000091834",17.6774621609611,6.85026524405406,1.38061989591619,5.78399605107045e-10,8.93137875747978e-09,"Up","Gm17177"
"ENSMUSG00000032204",12.4111676793855,6.53950085079698,1.61872165233043,3.48767435460627e-08,4.07429119108238e-07,"Up","Aqp9"
"ENSMUSG00000097076",31.8608786903104,6.29634589646418,1.32524608064684,1.54229439619514e-09,2.23488268015414e-08,"Up","Platr7"
"ENSMUSG00000098832",9.37360178152627,6.13353305635016,1.44452679884493,1.5906108482374e-08,1.96579370116612e-07,"Up","Kdm4dl"
"ENSMUSG00000110458",16.1447377941902,6.08811483059378,1.40424001202331,1.09159291825148e-08,1.38486488572134e-07,"Up",NA
"ENSMUSG00000110103",47.587561150188,6.08659262056736,1.0792728285871,1.36309361573713e-11,2.68104079753459e-10,"Up","Zscan4-ps1"
"ENSMUSG00000081406",190.894246704466,6.06611647786751,0.973896555357309,3.70406857679299e-13,9.11490096186335e-12,"Up","Rps6-ps4"
"ENSMUSG00000095590",15520.4368670026,6.03803245853279,0.309349077256352,4.18135591791494e-88,5.79807718357676e-85,"Up",NA
"ENSMUSG00000057697",11.6435923661277,5.87852640894085,1.38844142235923,1.81336929291883e-08,2.21737965610749e-07,"Up","Vmn1r53"
"ENSMUSG00000073510",8.31267510991533,5.87800973155047,1.48404329278839,5.56367700732553e-08,6.26970558489065e-07,"Up",NA
"ENSMUSG00000110097",116.584276166059,5.76868744979652,0.995539276564156,6.1410140094886e-12,1.2568910813664e-10,"Up","Zscan4a"
"ENSMUSG00000074011",12.6847122056425,5.72627901357911,1.46531008065848,7.30828464284305e-08,8.06479323881043e-07,"Up","LOC100862180"
"ENSMUSG00000074011",12.6847122056425,5.72627901357911,1.46531008065848,7.30828464284305e-08,8.06479323881043e-07,"Up","Pramel41"
"ENSMUSG00000064371",78.4065528282547,5.66555490888882,1.16251825251989,1.027622885104e-09,1.52974049772353e-08,"Up",NA
"ENSMUSG00000096139",23.5802943854615,5.52916726683783,1.07649325678985,2.91596628096602e-10,4.69347027684449e-09,"Up","Pramel50"
"ENSMUSG00000063109",8.46719417793984,5.47306416094542,1.52736277036773,2.74759179665207e-07,2.73114563786924e-06,"Up",NA
"ENSMUSG00000103053",19.0900303725673,5.45314893899719,1.71469164761217,1.00789535042042e-06,9.02841141899533e-06,"Up",NA
"ENSMUSG00000112227",28.8795726120322,5.41692517198987,1.47780455042247,2.13397467439815e-07,2.16148720398408e-06,"Up","C330004P14Rik"
"ENSMUSG00000058005",11.8278240817628,5.38487190803474,1.46854954786222,2.16848753950225e-07,2.19084389555614e-06,"Up","Tdpoz3"
"ENSMUSG00000026114",46.3652302588588,5.33524968567576,0.815168835137569,7.6896727819839e-14,2.07247517262157e-12,"Up","Cnga3"
"ENSMUSG00000070616",96.1607923209601,5.13859516163541,1.54582772371335,8.02606094118941e-07,7.35823960601672e-06,"Up","Gm13040"
"ENSMUSG00000096349",25304.9283861289,5.08949101306773,0.320240305351814,1.38863188075652e-59,9.8745969100053e-57,"Up",NA
"ENSMUSG00000103823",11.574016823326,5.07427631224469,1.44085328093174,4.46425468853411e-07,4.28250346859621e-06,"Up","Gm7899"
"ENSMUSG00000053129",23.3406709414869,5.06556184336399,0.916986994334964,5.55220286900352e-11,9.99216367073814e-10,"Up","Gsx1"
"ENSMUSG00000020037",9.8788907547702,5.00087654032892,1.44175355438819,5.63774733562724e-07,5.29287904058734e-06,"Up","Rfx4"
"ENSMUSG00000074365",30.3996102276027,4.97629641143015,1.02591863817955,2.07534880215822e-09,2.9499341633011e-08,"Up","Crxos"
"ENSMUSG00000035540",41.2778557633459,4.94823522670082,0.932124889200202,2.07182938071707e-10,3.40391257200393e-09,"Up","Gc"
"ENSMUSG00000039138",48.5812618209828,4.9226850629793,0.735917419601666,5.03751269301406e-14,1.38872106874114e-12,"Up","4930591A17Rik"
"ENSMUSG00000025838",5.11378129047362,4.9120734569335,1.62840495335065,2.33634330406453e-06,1.95574430581412e-05,"Up","Pramel6"
"ENSMUSG00000061376",21.8424918236291,4.91119227838762,0.87333194729567,3.8321386280739e-11,7.08039310941862e-10,"Up","Vmn1r219"
"ENSMUSG00000096803",8.10974800309068,4.8623804489584,2.0156969137706,1.03954180996668e-05,7.59473472492255e-05,"Up","Eif1ad16"
"ENSMUSG00000072844",75.2121627266685,4.85166509139602,0.51716657601697,1.8798858152682e-23,1.42835269355707e-21,"Up","G530011O06Rik"
"ENSMUSG00000036858",46.4127050406501,4.84301095413852,0.850896706601879,2.83680564257689e-11,5.34464204385767e-10,"Up","Ptcra"
"ENSMUSG00000025839",9.47125584433787,4.80984133969604,1.57490315438695,2.28993371827363e-06,1.92037290017788e-05,"Up","Pramel7"
"ENSMUSG00000095718",34.2964792283626,4.80192388381243,1.06721374796899,1.28166847012104e-08,1.60689474149488e-07,"Up","Pramel40"
"ENSMUSG00000087263",35.5471928749298,4.79102591765712,0.921023865340546,4.39347003031268e-10,6.89553505097123e-09,"Up",NA
"ENSMUSG00000070828",693.518784716525,4.75630955567122,0.643064616302839,4.26240208275842e-16,1.49631894887518e-14,"Up","Zscan4f"
"ENSMUSG00000090714",133.58925224694,4.75057086497312,0.639054100694254,3.25151447618352e-16,1.16203931659791e-14,"Up","Zscan4d"
